"col0","col1","col2","col3","col4"
"path: /home/sixsquare/codeQL/projects/mem0/openmemory/api/alembic/versions/add_config_table.py","call function: 24:68-24:79","call in function: upgrade@20-34","callee=uuid.uuid4","basic block: 24:68-24:79"
"path: /home/sixsquare/codeQL/projects/mem0/openmemory/api/alembic/versions/add_config_table.py","call function: 24:68-24:79","call in function: lambda@24-24","callee=uuid.uuid4","basic block: 24:68-24:79"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/audio.py","call function: 42:18-42:57","call in function: load_data@26-53","callee=hashlib.sha256","basic block: 40:19-53:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/store/assistants.py","call function: 165:49-165:60","call in function: __init__@150-185","callee=uuid.uuid4","basic block: 165:45-165:61"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/store/assistants.py","call function: 166:43-166:54","call in function: __init__@150-185","callee=uuid.uuid4","basic block: 166:39-166:55"
"path: /home/sixsquare/codeQL/projects/mem0/openmemory/api/app/routers/backup.py","call function: 331:25-331:31","call in function: import_backup@266-464","callee=uuid.uuid4","basic block: 331:25-331:21"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/memory/base.py","call function: 19:25-19:36","call in function: add@18-41","callee=uuid.uuid4","basic block: 18:13-21:24"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/chunkers/base_chunker.py","call function: 62:28-62:65","call in function: create_chunks@18-74","callee=hashlib.sha256","basic block: 61:17-64:47"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/beehiiv.py","call function: 65:18-65:65","call in function: load_data@21-107","callee=hashlib.sha256","basic block: 65:18-100:25"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/client.py","call function: 52:20-52:31","call in function: setup@36-54","callee=uuid.uuid4","basic block: 52:16-54:43"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/csv.py","call function: 48:18-48:69","call in function: load_data@35-49","callee=hashlib.sha256","basic block: 48:18-49:49"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/directory_loader.py","call function: 34:18-34:80","call in function: load_data@27-39","callee=hashlib.sha256","basic block: 32:9-36:32"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/discord.py","call function: 142:18-142:65","call in function: load_data@99-152","callee=hashlib.sha256","basic block: 99:19-152:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/discourse.py","call function: 77:18-77:76","call in function: load_data@57-79","callee=hashlib.sha256","basic block: 77:18-79:28"
"path: /home/sixsquare/codeQL/projects/mem0/mem0/vector_stores/databricks.py","call function: 396:67-396:78","call in function: insert@379-424","callee=uuid.uuid4","basic block: 396:63-396:79"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/docx_file.py","call function: 22:18-22:57","call in function: load_data@13-26","callee=hashlib.sha256","basic block: 13:19-26:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/dropbox.py","call function: 45:16-45:54","call in function: _generate_dir_id_from_all_paths@41-45","callee=hashlib.sha256","basic block: 41:41-45:66"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/dropbox.py","call function: 67:23-67:51","call in function: load_data@47-69","callee=hashlib.sha256","basic block: 60:22-69:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/excel_file.py","call function: 37:18-37:63","call in function: load_data@22-41","callee=hashlib.sha256","basic block: 37:18-41:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/docs_site_loader.py","call function: 115:18-115:68","call in function: load_data@110-119","callee=hashlib.sha256","basic block: 115:18-119:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/embedchain.py","call function: 187:23-187:62","call in function: add@117-237","callee=hashlib.md5","basic block: 187:23-195:44"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/embedchain.py","call function: 256:23-256:59","call in function: _get_existing_doc_id@239-295","callee=hashlib.sha256","basic block: 256:23-257:21"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/embedchain.py","call function: 351:19-351:55","call in function: _load_and_embed@297-425","callee=hashlib.sha256","basic block: 351:19-352:17"
"path: /home/sixsquare/codeQL/projects/mem0/mem0/vector_stores/faiss.py","call function: 203:24-203:35","call in function: insert@185-225","callee=uuid.uuid4","basic block: 203:42-203:36"
"path: /home/sixsquare/codeQL/projects/mem0/mem0/vector_stores/faiss.py","call function: 203:24-203:35","call in function: listcomp@203-203","callee=uuid.uuid4","basic block: 203:42-203:36"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/google_drive.py","call function: 58:22-58:75","call in function: load_data@37-62","callee=hashlib.sha256","basic block: 58:22-58:75"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/github.py","call function: 310:23-310:52","call in function: load_data@291-312","callee=hashlib.sha256","basic block: 310:13-312:9"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/gmail.py","call function: 144:16-144:76","call in function: _generate_doc_id@142-144","callee=hashlib.sha256","basic block: 142:26-144:88"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/image.py","call function: 49:18-49:57","call in function: load_data@44-50","callee=hashlib.sha256","basic block: 44:19-50:109"
"path: /home/sixsquare/codeQL/projects/mem0/embedchain/embedchain/loaders/json.py","call function: 81:31-81:71","call in function: load_data@56-93","callee=hashlib.sha256","basic block: 80:25-81:27"
